"imei","captured_at","lat","lng","speed","heading","altitude","satellites","ignition","io","device_type","hdop","pdop","direction","odometer","x_axis","y_axis","z_axis","distance_delta","signal"
"863456012000005","2026-05-29 14:54:21.785+00","26.8886098","75.7759218","48",,"350","12","1",,,"0",,"83","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:21.785+00","26.8765807","75.8272075","57",,"350","12","1",,,"0",,"84","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:21.786+00","26.9029679","75.7539463","68",,"350","12","1",,,"0",,"24","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:21.786+00","26.8916762","75.8373518","49",,"350","12","1",,,"0",,"165","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:22.967+00","26.9049167","75.7957488","44",,"350","12","1",,,"0",,"230","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:23.002+00","26.8617107","75.8141266","34",,"350","12","1",,,"0",,"335","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:23.002+00","26.884859","75.7961679","34",,"350","12","1",,,"0",,"40","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:23.002+00","26.9296806","75.785148","51",,"350","12","1",,,"0",,"192","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:23.003+00","26.9353878","75.77999","58",,"350","12","1",,,"0",,"214","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:24.719+00","26.8886128","75.7955213","40",,"350","12","1",,,"0",,"247","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:24.787+00","26.8766035","75.8270958","57",,"350","12","1",,,"0",,"89","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:24.787+00","26.9027359","75.7537091","68",,"350","12","1",,,"0",,"24","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:24.787+00","26.8916978","75.8372856","49",,"350","12","1",,,"0",,"171","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:24.787+00","26.8884117","75.7759246","48",,"350","12","1",,,"0",,"69","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:24.968+00","26.9051338","75.7955088","44",,"350","12","1",,,"0",,"242","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:25.004+00","26.861758","75.8139565","34",,"350","12","1",,,"0",,"335","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:25.004+00","26.935398","75.7798159","58",,"350","12","1",,,"0",,"203","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:25.004+00","26.9296684","75.7850084","51",,"350","12","1",,,"0",,"196","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:25.004+00","26.8849711","75.7961447","34",,"350","12","1",,,"0",,"28","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:26.97+00","26.905357","75.795268","44",,"350","12","1",,,"0",,"248","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:27.006+00","26.8619441","75.8141989","31",,"350","12","1",,,"0",,"338","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:27.007+00","26.9299116","75.7850313","51",,"350","12","1",,,"0",,"205","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:27.006+00","26.9352242","75.7797551","33",,"350","12","1",,,"0",,"198","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:27.006+00","26.8848215","75.7960756","52",,"350","12","1",,,"0",,"24","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:27.721+00","26.8883671","75.7957379","40",,"350","12","1",,,"0",,"261","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:27.789+00","26.9027449","75.7535787","68",,"350","12","1",,,"0",,"26","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:27.789+00","26.8766859","75.8270711","57",,"350","12","1",,,"0",,"96","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:27.789+00","26.8882978","75.7760962","48",,"350","12","1",,,"0",,"70","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:27.789+00","26.8917428","75.8372735","49",,"350","12","1",,,"0",,"184","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:28.971+00","26.9053516","75.7952557","47",,"350","12","1",,,"0",,"245","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:29.009+00","26.8849797","75.795859","52",,"350","12","1",,,"0",,"18","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:29.009+00","26.8619806","75.8140753","31",,"350","12","1",,,"0",,"331","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:29.009+00","26.935331","75.7799208","33",,"350","12","1",,,"0",,"206","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:29.009+00","26.9298601","75.7850286","51",,"350","12","1",,,"0",,"214","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:30.722+00","26.8883713","75.7956882","40",,"350","12","1",,,"0",,"271","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:30.791+00","26.9029467","75.7533496","68",,"350","12","1",,,"0",,"22","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:30.791+00","26.8916725","75.8370795","49",,"350","12","1",,,"0",,"170","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:30.791+00","26.8766244","75.8271595","63",,"350","12","1",,,"0",,"97","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:30.791+00","26.8882652","75.7762423","48",,"350","12","1",,,"0",,"81","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:30.973+00","26.9054168","75.7952132","47",,"350","12","1",,,"0",,"235","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:31.011+00","26.9354345","75.7801595","33",,"350","12","1",,,"0",,"207","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:31.011+00","26.9300206","75.7852231","51",,"350","12","1",,,"0",,"224","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:31.011+00","26.8620253","75.814004","31",,"350","12","1",,,"0",,"329","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:31.011+00","26.8847804","75.7959769","52",,"350","12","1",,,"0",,"19","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:32.975+00","26.9054839","75.7951068","47",,"350","12","1",,,"0",,"233","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:33.012+00","26.9301689","75.7852773","51",,"350","12","1",,,"0",,"232","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:33.013+00","26.8846123","75.795767","52",,"350","12","1",,,"0",,"24","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:33.013+00","26.8622604","75.8142058","31",,"350","12","1",,,"0",,"336","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:33.013+00","26.9352437","75.7803299","33",,"350","12","1",,,"0",,"221","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:33.724+00","26.8884278","75.7958183","40",,"350","12","1",,,"0",,"269","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:33.792+00","26.8766617","75.8269686","51",,"350","12","1",,,"0",,"108","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:33.792+00","26.8883715","75.7763093","48",,"350","12","1",,,"0",,"94","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:33.792+00","26.9028918","75.7535162","68",,"350","12","1",,,"0",,"20","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:33.792+00","26.891693","75.8370949","49",,"350","12","1",,,"0",,"166","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:34.977+00","26.9057128","75.7949849","47",,"350","12","1",,,"0",,"236","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:35.014+00","26.9302098","75.7854869","34",,"350","12","1",,,"0",,"221","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:35.014+00","26.8844804","75.7959826","52",,"350","12","1",,,"0",,"25","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:35.014+00","26.8623141","75.8141619","31",,"350","12","1",,,"0",,"350","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:35.014+00","26.9353276","75.7801787","33",,"350","12","1",,,"0",,"224","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:36.725+00","26.8886037","75.7958947","40",,"350","12","1",,,"0",,"279","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:36.794+00","26.876731","75.8271559","51",,"350","12","1",,,"0",,"105","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:36.794+00","26.9026716","75.7536065","68",,"350","12","1",,,"0",,"11","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:36.794+00","26.8915198","75.8371417","49",,"350","12","1",,,"0",,"162","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:36.794+00","26.8885048","75.7762884","48",,"350","12","1",,,"0",,"91","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:36.978+00","26.9055335","75.7951236","47",,"350","12","1",,,"0",,"245","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:37.015+00","26.8843987","75.7961586","52",,"350","12","1",,,"0",,"21","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:37.015+00","26.9299647","75.7854153","66",,"350","12","1",,,"0",,"216","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:37.016+00","26.862446","75.814213","31",,"350","12","1",,,"0",,"338","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:37.016+00","26.9351383","75.7801665","33",,"350","12","1",,,"0",,"227","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:38.98+00","26.9052974","75.7950978","47",,"350","12","1",,,"0",,"252","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:39.017+00","26.9349448","75.7801084","33",,"350","12","1",,,"0",,"215","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:39.017+00","26.8623221","75.8141893","31",,"350","12","1",,,"0",,"350","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:39.017+00","26.8843159","75.7963785","52",,"350","12","1",,,"0",,"25","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:39.017+00","26.9299903","75.7856049","66",,"350","12","1",,,"0",,"224","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:39.727+00","26.8884033","75.7957862","40",,"350","12","1",,,"0",,"268","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:39.795+00","26.891488","75.8370415","49",,"350","12","1",,,"0",,"151","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:39.795+00","26.9025868","75.7535588","68",,"350","12","1",,,"0",,"4","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:39.795+00","26.8885881","75.7760538","48",,"350","12","1",,,"0",,"83","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:39.795+00","26.876809","75.8271319","51",,"350","12","1",,,"0",,"97","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:40.981+00","26.9052779","75.7950636","47",,"350","12","1",,,"0",,"240","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:41.019+00","26.9350247","75.7798632","30",,"350","12","1",,,"0",,"227","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:41.02+00","26.8845334","75.7963745","52",,"350","12","1",,,"0",,"33","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:41.02+00","26.8621769","75.8142213","31",,"350","12","1",,,"0",,"336","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:41.02+00","26.9302238","75.7857735","66",,"350","12","1",,,"0",,"211","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:42.729+00","26.888559","75.7956312","40",,"350","12","1",,,"0",,"274","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:42.797+00","26.8888039","75.7762746","48",,"350","12","1",,,"0",,"94","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:42.797+00","26.8915025","75.8371994","49",,"350","12","1",,,"0",,"137","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:42.797+00","26.902807","75.7534008","56",,"350","12","1",,,"0",,"354","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:42.797+00","26.8767048","75.8272548","51",,"350","12","1",,,"0",,"103","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:42.983+00","26.9053748","75.7949446","47",,"350","12","1",,,"0",,"252","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:43.021+00","26.9348657","75.7798453","30",,"350","12","1",,,"0",,"234","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:43.021+00","26.9302717","75.7857422","66",,"350","12","1",,,"0",,"223","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:43.021+00","26.8619511","75.8143667","31",,"350","12","1",,,"0",,"328","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:43.021+00","26.8844834","75.7963296","52",,"350","12","1",,,"0",,"32","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:44.984+00","26.9052902","75.7950807","47",,"350","12","1",,,"0",,"242","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:45.022+00","26.8621246","75.8143337","31",,"350","12","1",,,"0",,"338","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:45.022+00","26.9300345","75.7856941","55",,"350","12","1",,,"0",,"234","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:45.022+00","26.9350323","75.7797906","30",,"350","12","1",,,"0",,"221","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:45.022+00","26.8847218","75.7963606","52",,"350","12","1",,,"0",,"28","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:45.73+00","26.8884267","75.7958541","40",,"350","12","1",,,"0",,"288","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:45.799+00","26.8886477","75.7763277","48",,"350","12","1",,,"0",,"86","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:45.799+00","26.8914107","75.8370985","45",,"350","12","1",,,"0",,"144","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:45.799+00","26.9029179","75.7534633","56",,"350","12","1",,,"0",,"358","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:45.799+00","26.8768501","75.8272817","51",,"350","12","1",,,"0",,"92","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:46.986+00","26.9050813","75.7953161","47",,"350","12","1",,,"0",,"231","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:47.024+00","26.9298658","75.7858678","55",,"350","12","1",,,"0",,"221","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:47.024+00","26.8849713","75.7965182","52",,"350","12","1",,,"0",,"33","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:47.024+00","26.8622295","75.814132","31",,"350","12","1",,,"0",,"340","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:47.024+00","26.9349484","75.77987","30",,"350","12","1",,,"0",,"212","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:48.732+00","26.8885347","75.7960025","40",,"350","12","1",,,"0",,"279","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:48.801+00","26.8885677","75.7764401","48",,"350","12","1",,,"0",,"93","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:48.801+00","26.8912492","75.8369105","45",,"350","12","1",,,"0",,"142","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:48.801+00","26.876606","75.8273727","51",,"350","12","1",,,"0",,"95","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:48.801+00","26.9026899","75.7536023","56",,"350","12","1",,,"0",,"357","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:48.987+00","26.9050448","75.7952602","47",,"350","12","1",,,"0",,"230","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:49.026+00","26.8623393","75.8143161","31",,"350","12","1",,,"0",,"338","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:49.026+00","26.9347025","75.7800917","30",,"350","12","1",,,"0",,"211","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:49.026+00","26.9299174","75.7856578","55",,"350","12","1",,,"0",,"216","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:49.026+00","26.8849889","75.7966458","52",,"350","12","1",,,"0",,"26","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:50.989+00","26.9051742","75.7954898","47",,"350","12","1",,,"0",,"227","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:51.028+00","26.9348878","75.7798499","30",,"350","12","1",,,"0",,"203","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:51.028+00","26.8848335","75.7966892","52",,"350","12","1",,,"0",,"26","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:51.028+00","26.9301468","75.7855861","55",,"350","12","1",,,"0",,"213","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:51.028+00","26.862186","75.8144907","31",,"350","12","1",,,"0",,"340","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:51.733+00","26.8887582","75.7958582","40",,"350","12","1",,,"0",,"285","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:51.802+00","26.8766183","75.8274365","51",,"350","12","1",,,"0",,"98","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:51.802+00","26.8914452","75.8368647","45",,"350","12","1",,,"0",,"147","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:51.802+00","26.902781","75.753696","56",,"350","12","1",,,"0",,"357","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:51.802+00","26.8884166","75.7766264","48",,"350","12","1",,,"0",,"97","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:52.991+00","26.9051625","75.7953293","47",,"350","12","1",,,"0",,"230","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:53.03+00","26.8620989","75.8144283","31",,"350","12","1",,,"0",,"326","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:53.03+00","26.9300086","75.7854794","55",,"350","12","1",,,"0",,"198","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:53.03+00","26.9348552","75.779917","30",,"350","12","1",,,"0",,"207","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:53.03+00","26.8849417","75.7966858","52",,"350","12","1",,,"0",,"19","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:54.735+00","26.8885449","75.7956416","40",,"350","12","1",,,"0",,"291","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:54.804+00","26.8916876","75.836888","45",,"350","12","1",,,"0",,"140","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:54.804+00","26.8883002","75.7766722","48",,"350","12","1",,,"0",,"94","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:54.804+00","26.90296","75.7537909","56",,"350","12","1",,,"0",,"350","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:54.804+00","26.8767831","75.8275903","51",,"350","12","1",,,"0",,"102","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:54.992+00","26.9050335","75.7954139","47",,"350","12","1",,,"0",,"223","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:55.032+00","26.8623156","75.814611","32",,"350","12","1",,,"0",,"335","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:55.032+00","26.9346347","75.7801643","30",,"350","12","1",,,"0",,"214","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:55.032+00","26.9302559","75.7854919","55",,"350","12","1",,,"0",,"186","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:55.032+00","26.885157","75.7967386","50",,"350","12","1",,,"0",,"15","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:56.994+00","26.9050405","75.7953196","47",,"350","12","1",,,"0",,"236","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:57.034+00","26.8850064","75.7968043","50",,"350","12","1",,,"0",,"21","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:57.034+00","26.9344452","75.7799277","30",,"350","12","1",,,"0",,"219","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:57.034+00","26.9304331","75.7855641","55",,"350","12","1",,,"0",,"176","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:57.034+00","26.8621517","75.814686","32",,"350","12","1",,,"0",,"335","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:57.736+00","26.8885402","75.7956486","40",,"350","12","1",,,"0",,"295","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:57.806+00","26.8766421","75.8275361","51",,"350","12","1",,,"0",,"94","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:57.806+00","26.8881425","75.7765909","48",,"350","12","1",,,"0",,"100","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:57.806+00","26.9031344","75.7539446","56",,"350","12","1",,,"0",,"342","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:57.806+00","26.8916008","75.8369161","45",,"350","12","1",,,"0",,"134","0",,,,"0","0"
"863456012000002","2026-05-29 14:54:58.996+00","26.9051617","75.7953905","47",,"350","12","1",,,"0",,"232","0",,,,"0","0"
"863456012000001","2026-05-29 14:54:59.036+00","26.9345588","75.7799003","30",,"350","12","1",,,"0",,"220","0",,,,"0","0"
"863456012000004","2026-05-29 14:54:59.036+00","26.885146","75.7969284","50",,"350","12","1",,,"0",,"17","0",,,,"0","0"
"863456012000005","2026-05-29 14:54:59.036+00","26.8621715","75.8148141","32",,"350","12","1",,,"0",,"325","0",,,,"0","0"
"863456012000003","2026-05-29 14:54:59.036+00","26.9302281","75.7854053","55",,"350","12","1",,,"0",,"189","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:00.738+00","26.8885471","75.7955902","40",,"350","12","1",,,"0",,"308","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:00.807+00","26.8883431","75.7766153","48",,"350","12","1",,,"0",,"110","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:00.807+00","26.8915875","75.8367977","45",,"350","12","1",,,"0",,"133","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:00.807+00","26.9030974","75.7537142","56",,"350","12","1",,,"0",,"330","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:00.807+00","26.8764346","75.8274416","51",,"350","12","1",,,"0",,"92","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:00.998+00","26.9052306","75.7951801","47",,"350","12","1",,,"0",,"245","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:01.038+00","26.9345657","75.7800888","30",,"350","12","1",,,"0",,"206","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:01.038+00","26.8849086","75.7971602","50",,"350","12","1",,,"0",,"31","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:01.039+00","26.8619557","75.8148962","51",,"350","12","1",,,"0",,"337","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:01.039+00","26.930383","75.7852333","55",,"350","12","1",,,"0",,"179","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:02.999+00","26.9050161","75.7949573","47",,"350","12","1",,,"0",,"248","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:03.04+00","26.8617502","75.8150915","51",,"350","12","1",,,"0",,"347","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:03.04+00","26.9348126","75.7798577","30",,"350","12","1",,,"0",,"195","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:03.04+00","26.8851266","75.7971592","57",,"350","12","1",,,"0",,"28","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:03.04+00","26.9304154","75.7852864","55",,"350","12","1",,,"0",,"176","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:03.74+00","26.8883939","75.7958326","40",,"350","12","1",,,"0",,"299","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:03.809+00","26.8916454","75.8367675","46",,"350","12","1",,,"0",,"143","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:03.809+00","26.888444","75.7765514","48",,"350","12","1",,,"0",,"123","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:03.809+00","26.8765824","75.8272814","51",,"350","12","1",,,"0",,"85","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:03.809+00","26.9031555","75.7537079","56",,"350","12","1",,,"0",,"333","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:05.001+00","26.9048033","75.7949747","47",,"350","12","1",,,"0",,"235","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:05.042+00","26.8616188","75.8149437","51",,"350","12","1",,,"0",,"356","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:05.042+00","26.8852176","75.7970584","57",,"350","12","1",,,"0",,"33","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:05.042+00","26.9347909","75.780034","30",,"350","12","1",,,"0",,"199","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:05.042+00","26.9303238","75.7854661","55",,"350","12","1",,,"0",,"171","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:06.741+00","26.8881452","75.7959803","45",,"350","12","1",,,"0",,"313","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:06.811+00","26.8886154","75.7768007","34",,"350","12","1",,,"0",,"131","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:06.811+00","26.8767871","75.8270418","51",,"350","12","1",,,"0",,"87","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:06.811+00","26.9031695","75.7536453","56",,"350","12","1",,,"0",,"345","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:06.811+00","26.8915873","75.8369454","46",,"350","12","1",,,"0",,"142","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:07.002+00","26.9048319","75.7948125","47",,"350","12","1",,,"0",,"227","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:07.044+00","26.8850625","75.7971195","57",,"350","12","1",,,"0",,"34","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:07.044+00","26.9301762","75.7853938","55",,"350","12","1",,,"0",,"161","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:07.044+00","26.9349073","75.7801113","30",,"350","12","1",,,"0",,"198","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:07.044+00","26.8614683","75.8147333","51",,"350","12","1",,,"0",,"345","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:09.004+00","26.9048788","75.7946017","47",,"350","12","1",,,"0",,"227","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:09.045+00","26.8616409","75.8148009","51",,"350","12","1",,,"0",,"333","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:09.045+00","26.9303882","75.7853916","55",,"350","12","1",,,"0",,"149","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:09.045+00","26.8852277","75.7973286","57",,"350","12","1",,,"0",,"48","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:09.045+00","26.9350048","75.780209","30",,"350","12","1",,,"0",,"203","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:09.743+00","26.8882419","75.7962138","45",,"350","12","1",,,"0",,"314","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:09.813+00","26.8915656","75.8367357","46",,"350","12","1",,,"0",,"140","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:09.813+00","26.8768973","75.8272242","51",,"350","12","1",,,"0",,"81","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:09.813+00","26.8885332","75.7766772","34",,"350","12","1",,,"0",,"132","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:09.813+00","26.9029723","75.7535865","56",,"350","12","1",,,"0",,"358","0",,,,"0","0"
"863456012000002","2026-05-29 14:55:11.006+00","26.9047718","75.794771","47",,"350","12","1",,,"0",,"226","0",,,,"0","0"
"863456012000004","2026-05-29 14:55:11.047+00","26.8851106","75.7972981","57",,"350","12","1",,,"0",,"37","0",,,,"0","0"
"863456012000005","2026-05-29 14:55:11.047+00","26.8615133","75.8145856","51",,"350","12","1",,,"0",,"337","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:11.047+00","26.9305178","75.7852401","55",,"350","12","1",,,"0",,"149","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:11.047+00","26.9350978","75.7801645","30",,"350","12","1",,,"0",,"203","0",,,,"0","0"
"863456012000001","2026-05-29 14:55:12.745+00","26.8884053","75.7963786","45",,"350","12","1",,,"0",,"320","0",,,,"0","0"
"863456012000003","2026-05-29 14:55:12.815+00","26.8767189","75.8272208","51",,"350","12","1",,,"0",,"81","0",,,,"0","0"
